"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434B5","Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry.","Symmetry,Figure"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143501","Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).","Cartesian_product,Coordinate_systems,Cartesian_coordinate_system,Polar_coordinate_system,Perpendicular,Number,Euclidean_geometry,Analytic_geometry"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143503","Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143502","Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.","Complex_number,Euclidean_geometry,Dimension,Perpendicular,Polar_coordinate_system,Analytic_geometry,Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143504","Classify two-dimensional figures in a hierarchy based on properties.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E2","Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.","Polygons,Right_triangle,Geometry,Triangle,Polygon,Quadrilateral,Square,Rectangle"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E3","Find the volume of a right rectangular prism with fractional edge lengths by packing it with unit cubes of the appropriate unit fraction edge lengths, and show that the volume is the same as would be found by multiplying the edge lengths of the prism. Apply the formulas V = l w h and V = b h to find volumes of right rectangular prisms with fractional edge lengths in the context of solving real-world and mathematical problems.","Differential_geometry,Area,Length,Formula,Parallelepiped,Prism,Cuboid,Volume"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E4","Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.","Geometry"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E5","Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.","Problem_solving,Mathematics,Surface_area,Integral,Heron's_formula,Rectangle,Square,Area"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143518","Solve problems involving scale drawings of geometric figures, including computing actual lengths and areas from a scale drawing and reproducing a scale drawing at a different scale.","Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143519","Draw (freehand, with ruler and protractor, and with technology) geometric shapes with given conditions. Focus on constructing triangles from three measures of angles or sides, noticing when the conditions determine a unique triangle, more than one triangle, or no triangle.","Nine-point_circle,Angle,Polygon,Congruence,Pythagorean_theorem,Geometry,Triangle"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351B","Know the formulas for the area and circumference of a circle and use them to solve problems; give an informal derivation of the relationship between the circumference and area of a circle.","Circumference,Circle,Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351A","Describe the two-dimensional figures that result from slicing three-dimensional figures, as in plane sections of right rectangular prisms and right rectangular pyramids.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351C","Use facts about supplementary, complementary, vertical, and adjacent angles in a multi-step problem to write and solve simple equations for an unknown angle in a figure.","Complementary_angles,Angle"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351D","Solve real-world and mathematical problems involving area, volume and surface area of two- and three-dimensional objects composed of triangles, quadrilaterals, polygons, cubes, and right prisms.","Cone,Area,Angle,Rectangle,Volume,Integral,Prism,Square"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114353F","Describe the effect of dilations, translations, rotations, and reflections on two-dimensional figures using coordinates.","Polar_coordinate_system,Spherical_coordinate_system"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143540","Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114353D","Verify experimentally the properties of rotations, reflections, and translations:",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114353E","Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations; given two congruent figures, describe a sequence that exhibits the congruence between them.","Figure"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143541","Use informal arguments to establish facts about the angle sum and exterior angle of triangles, about the angles created when parallel lines are cut by a transversal, and the angle-angle criterion for similarity of triangles.","Congruence"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143545","Apply the Pythagorean Theorem to determine unknown side lengths in right triangles in real-world and mathematical problems in two and three dimensions.","Triangles,Law_of_cosines,Geometry,Hypotenuse,Triangle,Right_triangle,Mathematics,Pythagorean_theorem"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143546","Apply the Pythagorean Theorem to find the distance between two points in a coordinate system.","Pythagorean_triple,Mathematical_proof,Euclidean_distance,Theorem,Mathematics,Pythagorean_theorem,Geometry"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143547","Know the formulas for the volumes of cones, cylinders, and spheres and use them to solve real-world and mathematical problems.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143544","Explain a proof of the Pythagorean Theorem and its converse.","Pythagorean_triple,Mathematical_proof,Theorem,Mathematics,Pythagorean_theorem"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143483","Understand a fraction 1/b as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a fraction a/b as the quantity formed by a parts of size 1/b.","Part"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143484","Understand a fraction as a number on the number line; represent fractions on a number line diagram.","Fractions,Fraction,Numbers,Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143485","Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.","Scientific_method,Inductive_reasoning"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434A5","Explain why a fraction a/b is equivalent to a fraction (n ï¿½ï¿½ a)/(n ï¿½ï¿½ b) by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions.","Numbers,Fraction,Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434A6","Compare two fractions with different numerators and different denominators, e.g., by creating common denominators or numerators, or by comparing to a benchmark fraction such as 1/2. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.","Comparisons,Comparison,Fraction,Fractions"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434A7","Understand a fraction a/b with a > 1 as a sum of fractions 1/b.","Fractions,Fraction,Mathematical_notation,Egyptian_fraction"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434A9","Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100.","Fractions,Fraction"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434AB","Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when the two decimals refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual model.","Comparison"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434A8","Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.","Number,Mathematical_notation,Multiplication,Factorization,Real_number,Division,Elementary_arithmetic,Natural_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434AA","Use decimal notation for fractions with denominators 10 or 100.","Exponentiation,Elementary_arithmetic,Fractions,Number,Roman_numerals"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434F5","Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.","Fractions,Fraction,Mathematical_notation,Arithmetic,Numbers,Addition,Number,Elementary_arithmetic"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434F8","Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.","Number,Mathematical_notation,Multiplication,Factorization,Real_number,Division,Elementary_arithmetic,Natural_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434F6","Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators, e.g., by using visual fraction models or equations to represent the problem. Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers.","Problem,Numbers,Fraction,Number,Problem_solving,Fractions,Mathematics,Elementary_arithmetic"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434F9","Interpret multiplication as scaling (resizing), by:",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434F7","Interpret a fraction as division of the numerator by the denominator (a/b = a ï¿½ï¿½ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers, e.g., by using visual fraction models or equations to represent the problem.","Elementary_arithmetic,Number,Fraction,Division"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434FA","Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.","Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434CF","Understand the concept of a unit rate a/b associated with a ratio a:b with b ï¿½ï¿½ï¿½ 0, and use rate language in the context of a ratio relationship.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434CE","Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434FB","Apply and extend previous understandings of division to divide unit fractions by whole numbers and whole numbers by unit fractions.","Number,Egyptian_fraction,Elementary_arithmetic,Division,Fraction"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D0","Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.","Ratios,Ratio,Algebra,Real_number,Euclid's_Elements,Problem_solving,Mathematics,Elementary_mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114350E","Compute unit rates associated with ratios of fractions, including ratios of lengths, areas and other quantities measured in like or different units.","Units_of_measurement"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114350F","Recognize and represent proportional relationships between quantities.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D2","Fluently divide multi-digit numbers using the standard algorithm.","Algorithm,Divide_and_conquer_algorithm,Standardization"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D1","Interpret and compute quotients of fractions, and solve word problems involving division of fractions by fractions, e.g., by using visual fraction models and equations to represent the problem.","Problem,Multiplicative_inverse,Division,Elementary_arithmetic,Fraction,Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143510","Use proportional relationships to solve multistep ratio and percent problems.","Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D3","Fluently add, subtract, multiply, and divide multi-digit decimals using the standard algorithm for each operation.","Multiplication,Elementary_arithmetic,Addition"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D4","Find the greatest common factor of two whole numbers less than or equal to 100 and the least common multiple of two whole numbers less than or equal to 12. Use the distributive property to express a sum of two whole numbers 1ï¿½ï¿½ï¿½100 with a common factor as a multiple of a sum of two whole numbers with no common factor.","Elementary_arithmetic,Addition,Integer,Distributivity,Least_common_multiple,Arithmetic,Greatest_common_divisor"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D5","Understand that positive and negative numbers are used together to describe quantities having opposite directions or values (e.g., temperature above/below zero, elevation above/below sea level, credits/debits, positive/negative electric charge); use positive and negative numbers to represent quantities in real-world contexts, explaining the meaning of 0 in each situation.","Negative_and_non-negative_numbers,Meaning_of_life,Counting_rods,Real_number,Integer,Addition"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D6","Understand a rational number as a point on the number line. Extend number line diagrams and coordinate axes familiar from previous grades to represent points on the line and in the plane with negative number coordinates.","Polar_coordinate_system,Perpendicular,Line,Plane,Integer,Analytic_geometry,Euclidean_geometry,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D7","Understand ordering and absolute value of rational numbers.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D8","Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.","Absolute_value,Coordinate_system,Real_number,Coordinate_systems,Geometry,Polar_coordinate_system,Elementary_mathematics,Analytic_geometry"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143511","Apply and extend previous understandings of addition and subtraction to add and subtract rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram.","Negative_and_non-negative_numbers,Elementary_arithmetic,Plus_and_minus_signs,Addition,Subtraction,Mathematics,Integer,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143529","Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line diagram, and estimate the value of expressions (e.g., ï¿½ï¿½ï¿½_).","Rationality,Mathematics,Number,Approximation,Irrational_number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143513","Solve real-world and mathematical problems involving the four operations with rational numbers.","Problem_solving,Elementary_mathematics,Real_number,Rational_number,Mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143512","Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide rational numbers.","Multiplication,Multiplicative_inverse,Elementary_arithmetic,Real_number,Division,Integer"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143528","Know that numbers that are not rational are called irrational. Understand informally that every number has a decimal expansion; for rational numbers show that the decimal expansion repeats eventually, and convert a decimal expansion which repeats eventually into a rational number.","Mathematics,Rational_number,Irrational_number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434D9","Write and evaluate numerical expressions involving whole-number exponents.","Nth_root,Number,Exponentiation"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DA","Write, read, and evaluate expressions in which letters stand for numbers.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DB","Apply the properties of operations to generate equivalent expressions.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DC","Identify when two expressions are equivalent (i.e., when the two expressions name the same number regardless of which value is substituted into them).",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DD","Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true.","Equations,Equation_solving,Equation,Elementary_algebra"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E1","Use variables to represent two quantities in a real-world problem that change in relationship to one another; write an equation to express one quantity, thought of as the dependent variable, in terms of the other quantity, thought of as the independent variable. Analyze the relationship between the dependent and independent variables using graphs and tables, and relate these to the equation.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DE","Use variables to represent numbers and write expressions when solving a real-world or mathematical problem; understand that a variable can represent an unknown number, or, depending on the purpose at hand, any number in a specified set.","Mathematics_education,Natural_number,Set_theory,Real_number,Number,Mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E0","Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of the form x > c or x < c have infinitely many solutions; represent solutions of such inequalities on number line diagrams.","Inequalities,Economic_inequality,Inequality,Infinity,Set_theory,Real_number,Number,Mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434DF","Solve real-world and mathematical problems by writing and solving equations of the form x + p = q and px = q for cases in which p, q and x are all nonnegative rational numbers.","Elementary_mathematics,Integer,Rational_number,Problem_solving,Real_number,Mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143516","Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies.","Fractions,Number,Integer,Mathematics,Real_number,Rational_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143514","Apply properties of operations as strategies to add, subtract, factor, and expand linear expressions with rational coefficients.","Linear_equation,Integer,Rational_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143515","Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143517","Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.","Problem,Mathematics,Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114352D","Know and apply the properties of integer exponents to generate equivalent numerical expressions.","Exponentiation"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114352E","Use square root and cube root symbols to represent solutions to equations of the form xï¿½_ = p and xï¿½_ = p, where p is a positive rational number. Evaluate square roots of small perfect squares and cube roots of small perfect cubes. Know that ï¿½ï¿½_2 is irrational.","Imaginary_unit,Root_of_unity,Cube_root,Square_number,Nth_root,Square_root,Irrational_number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114352F","Use numbers expressed in the form of a single digit times an integer power of 10 to estimate very large or very small quantities, and to express how many times as much one is than the other.","Daily_Express,Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143533","Solve linear equations in one variable.","Elementary_algebra"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143530","Perform operations with numbers expressed in scientific notation, including problems where both decimal and scientific notation are used. Use scientific notation and choose units of appropriate size for measurements of very large or very small quantities (e.g., use millimeters per year for seafloor spreading). Interpret scientific notation that has been generated by technology.","Conversion_of_units,Units_of_measurement"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143531","Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways.","The_Unit"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143532","Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.","Elementary_mathematics,Perpendicular,Polar_coordinate_system,Euclidean_geometry,Analytic_geometry"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143534","Analyze and solve pairs of simultaneous linear equations.","Equations,Simultaneous_equations,Linear_equation,Elementary_algebra"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E6","Recognize a statistical question as one that anticipates variability in the data related to the question and accounts for it in the answers.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E7","Understand that a set of data collected to answer a statistical question has a distribution which can be described by its center, spread, and overall shape.","Statistics,Data_set"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E8","Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.","Number,Complex_number,Exponentiation,Set_theory,Natural_number,Mathematics,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434E9","Display numerical data in plots on a number line, including dot plots, histograms, and box plots.","Number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S11434EA","Summarize numerical data sets in relation to their context, such as by:","Set_theory,Data_set"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143520","Informally assess the degree of visual overlap of two numerical data distributions with similar variabilities, measuring the difference between the centers by expressing it as a multiple of a measure of variability.","Degree_of_a_polynomial,Measurement,Arithmetic"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351E","Understand that statistics can be used to gain information about a population by examining a sample of the population; generalizations about a population from a sample are valid only if the sample is representative of that population. Understand that random sampling tends to produce representative samples and support valid inferences.","Randomization,Official_statistics,Cluster_sampling,Survey_sampling,Sample_size,Statistical_population,Sample,Sampling"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114351F","Use data from a random sample to draw inferences about a population with an unknown characteristic of interest. Generate multiple samples (or simulated samples) of the same size to gauge the variation in estimates or predictions.","Randomness,Sample,Sampling"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143521","Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations.","Informal_logic"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143523","Approximate the probability of a chance event by collecting data on the chance process that produces it and observing its long-run relative frequency, and predict the approximate relative frequency given the probability.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143522","Understand that the probability of a chance event is a number between 0 and 1 that expresses the likelihood of the event occurring. Larger numbers indicate greater likelihood. A probability near 0 indicates an unlikely event, a probability around 1/2 indicates an event that is neither unlikely nor likely, and a probability near 1 indicates a likely event.","Number,Conditional_probability"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143525","Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation.","Network_diagram"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143524","Develop a probability model and use it to find probabilities of events. Compare probabilities from a model to observed frequencies; if the agreement is not good, explain possible sources of the discrepancy.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143549","Construct and interpret scatter plots for bivariate measurement data to investigate patterns of association between two quantities. Describe patterns such as clustering, outliers, positive or negative association, linear association, and nonlinear association.","Fundamental_physics_concepts,Addition,Scatter_plot,Real_number,Integer"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114354A","Know that straight lines are widely used to model relationships between two quantitative variables. For scatter plots that suggest a linear association, informally fit a straight line, and informally assess the model fit by judging the closeness of the data points to the line.","Straight_Lines,Analytic_geometry,Vector_space,Line,Linear_equation"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114354B","Use the equation of a linear model to solve problems in the context of bivariate measurement data, interpreting the slope and intercept.","Linear_equation,Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114354C","Understand that patterns of association can also be seen in bivariate categorical data by displaying frequencies and relative frequencies in a two-way table. Construct and interpret a two-way table summarizing data on two categorical variables collected from the same subjects. Use relative frequencies calculated for rows or columns to describe possible association between the two variables.","Categorical_distribution,Categorical_data"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143537","Understand that a function is a rule that assigns to each input exactly one output. The graph of a function is the set of ordered pairs consisting of an input and the corresponding output.","Systems_theory,Mathematics,Set_theory,Binary_relation,Function,Ordered_pair"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114353B","Describe qualitatively the functional relationship between two quantities by analyzing a graph (e.g., where the function is increasing or decreasing, linear or nonlinear). Sketch a graph that exhibits the qualitative features of a function that has been described verbally.","Real_analysis,Graph_of_a_function,Derivative,Binary_relation,Convex_function,Monotonic_function,Functional_analysis,Function"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143538","Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions).",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143539","Interpret the equation y = mx + b as defining a linear function, whose graph is a straight line; give examples of functions that are not linear.","Curve,Line,Graph_of_a_function,Linear_equation,Derivative,Binary_relation,Linear_function,Function"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114353A","Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values.","Mathematics,Matrix,Binary_relation,Linear_function,Derivative,Function"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143610","Rewrite expressions involving radicals and rational exponents using the properties of exponents.","Set,Integer"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143611","Explain why the sum or product of two rational numbers is rational; that the sum of a rational number and an irrational number is irrational; and that the product of a nonzero rational number and an irrational number is irrational.","Mathematics,Continued_fraction,Algebraic_number,Rational_number,Real_number,Irrational_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114360F","Explain how the definition of the meaning of rational exponents follows from extending the properties of integer exponents to those values, allowing for a notation for radicals in terms of rational exponents.","Rational_number,Set,Philosophical_logic,Integer,Meaning_of_life"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143612","Use units as a way to understand problems and to guide the solution of multi-step problems; choose and interpret units consistently in formulas; choose and interpret the scale and the origin in graphs and data displays.","Conversion_of_units"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143613","Define appropriate quantities for the purpose of descriptive modeling.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143616","Use the relation iï¿½_ = -1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers.","Abstract_algebra,Vector_space,Real_number,Binary_operations,Integer,Matrix,Addition"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143617","(+) Find the conjugate of a complex number; use conjugates to find moduli and quotients of complex numbers.","Cartesian_coordinate_system,Imaginary_unit,Polynomial,Grammatical_number,Real_number,Complex_number,Number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143614","Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.","Measurement"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143615","Know there is a complex number i such that iï¿½_ = -1, and every complex number has the form a + bi with a and b real.","Exponential_function,Imaginary_number,Polynomial,Number,Complex_number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143618","(+) Represent complex numbers on the complex plane in rectangular and polar form (including real and imaginary numbers), and explain why the rectangular and polar forms of a given complex number represent the same number.","Euler's_formula,Absolute_value,Number,Complex_analysis,Imaginary_number,Imaginary_unit,Real_number,Complex_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114361C","(+) Extend polynomial identities to the complex numbers.","Exponential_function,Number,Fundamental_theorem_of_algebra,Complex_analysis,Real_number,Polynomial,Complex_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143619","(+) Represent addition, subtraction, multiplication, and conjugation of complex numbers geometrically on the complex plane; use properties of this representation for computation.","Complex_analysis,Euler's_formula,Integer,Imaginary_unit,Elementary_arithmetic,Addition,Complex_number,Real_number"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114361A","(+) Calculate the distance between numbers in the complex plane as the modulus of the difference, and the midpoint of a segment as the average of the numbers at its endpoints.","Complex_analysis,Complex_number,Mathematics"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114361B","Solve quadratic equations with real coefficients that have complex solutions.","Root_of_a_function,Equations,Mathematics_in_medieval_Islam,Equation,Elementary_algebra,Real_number,Quadratic_equation,Polynomial"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114361D","(+) Know the Fundamental Theorem of Algebra; show that it is true for quadratic polynomials.","Prime_number,Mathematical_theorems,Elementary_algebra,Algebra,Real_number,Mathematics,Polynomial,Fundamental_theorem_of_algebra"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S114361F","(+) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.","Addition"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143620","(+) Solve problems involving velocity and other quantities that can be represented by vectors.","Velocity,Problem_solving"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143621","(+) Add and subtract vectors.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143622","(+) Multiply a vector by a scalar.","Matrix"
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143624","(+) Multiply matrices by scalars to produce new matrices, e.g., as when all of the payoffs in a game are doubled.",""
"CCSS.Math.Content","http://asn.jesandco.org/resources/S1143623","(+) Use matrices to represent and manipulate data, e.g., to represent payoffs or incidence relationships in a network.","Graph_theory"
